4.5,1.06
9,0.97
13.5,0.92
18,0.84
22.5,0.75
27,0.7
31.5,0.63
36,0.58
40.5,0.51
45,0.47
49.5,0.44
54,0.37
58.5,0.32
63,0.25
67.5,0.23
72,0.2
76.5,0.18
81,0.13
85.5,0.1
