amp,amp error,center,center error,width,width error
1033.316895250024,23.039068665373684,-5.005714947216734,0.007563363202906656,0.3408514316948404,0.01218653972918449
1005.6929480579162,23.232618326364985,-2.805778719573193,0.007751038204124588,0.3379227473023661,0.012219169815811252
823.7705839625092,23.162386687200144,-0.5761709489008354,0.009603300385778304,0.34216459452848424,0.015403994824541073
795.0658800152755,24.5338169791402,1.0324737654305918,0.009335639592074951,0.30244090679414043,0.014816484841081567
981.7259634625541,22.11311205870841,3.3214258879846152,0.008365027365780705,0.37443491989909955,0.013262632451249163
983.8481623016638,21.274364216707042,5.6830229923631865,0.008633175459112751,0.40128220420522975,0.0141664364930329
