1.02E-01,9.3,,,
1.02E-01,9.1,,,
1.02E-01,9.1,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.7,,,
1.02E-01,8.7,,,
1.02E-01,8.9,,,
1.02E-01,8.9,,,
1.02E-01,8.7,,,
1.02E-01,8.7,,,
1.02E-01,8.7,,,
1.02E-01,8.7,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.3,,,
1.02E-01,8.3,,,
1.02E-01,8.5,,,
1.02E-01,8.5,,,
1.02E-01,8.3,,,
1.02E-01,8.3,,,
1.02E-01,7.9,,,
1.02E-01,7.9,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,8.3,,,
1.02E-01,8.3,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,8.1,,,
1.02E-01,7.9,,,
1.02E-01,7.9,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.9,,,
1.02E-01,7.9,,,
1.02E-01,7.7,,,
1.02E-01,7.7,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.7,,,
1.02E-01,7.7,,,
1.02E-01,7.7,,,
1.02E-01,7.7,,,
1.02E-01,7.5,,,
1.02E-01,7.5,,,
1.02E-01,7.3,,,
1.02E-01,7.3,,,
1.02E-01,7.1,,,
1.02E-01,7.1,,,
1.02E-01,7.3,,,
1.02E-01,7.3,,,
1.02E-01,7.1,,,
1.02E-01,7.1,,,
1.02E-01,6.9,,,
1.02E-01,6.9,,,
1.02E-01,7.1,,,
1.02E-01,7.1,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.9,,,
1.02E-01,6.9,,,
1.02E-01,6.9,,,
1.02E-01,6.9,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.7,,,
1.02E-01,6.5,,,
1.02E-01,6.5,,,
1.02E-01,6.3,,,
1.02E-01,6.3,,,
1.02E-01,6.5,,,
1.02E-01,6.5,,,
1.02E-01,6.3,,,
1.02E-01,6.3,,,
1.02E-01,6.5,,,
1.02E-01,6.5,,,
1.02E-01,6.3,,,
1.02E-01,6.3,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,6.1,,,
1.02E-01,5.9,,,
1.02E-01,5.9,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.9,,,
1.02E-01,5.9,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.7,,,
1.02E-01,5.5,,,
1.02E-01,5.5,,,
1.02E-01,5.5,,,
1.02E-01,5.5,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.5,,,
1.02E-01,5.5,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.3,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,4.7,,,
1.02E-01,4.7,,,
1.02E-01,4.9,,,
1.02E-01,4.9,,,
1.02E-01,4.9,,,
1.02E-01,4.9,,,
1.02E-01,5.1,,,
1.02E-01,5.1,,,
1.02E-01,4.7,,,
1.02E-01,4.7,,,
1.02E-01,4.9,,,
1.02E-01,4.9,,,
1.02E-01,4.7,,,
1.02E-01,4.7,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.5,,,
1.02E-01,4.5,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,4.3,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,4.1,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.9,,,
1.02E-01,3.9,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.7,,,
1.02E-01,3.7,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.5,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,3.3,,,
1.02E-01,3.3,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,2.9,,,
1.02E-01,2.9,,,
1.02E-01,3.1,,,
1.02E-01,3.1,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.7,,,
1.02E-01,2.7,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.5,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.3,,,
1.02E-01,2.3,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,2.1,,,
1.02E-01,2.1,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.9,,,
1.02E-01,1.9,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.7,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.5,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.3,,,
1.02E-01,1.3,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,1.1,,,
1.02E-01,1.1,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
1.02E-01,0.9,,,
1.02E-01,0.9,,,
1.02E-01,0.7,,,
1.02E-01,0.7,,,
