0,556
10,518
20,466
30,372
40,292
50,200
60,145
70,59
80,22
90,2
100,22
110,89
120,177
130,268
140,415
150,476
160,563
170,594
180,642
190,586
200,490
210,399
220,321
230,221
240,125
250,57
260,15
270,1
280,18
290,71
300,156
310,232
320,309
330,402
340,454
350,492
360,565
